,poss,1,-1,2,-2,3,-3,4,-4,5,-5,6,-6,7,-7,8,-8,9,-9,10,-10,11,-11,12,-12,13,-13,14,-14,15,-15,16,-16,17,-17,18,-18,19,-19
Nyla McGill,43.0,1.0,1.0,6.0,3.0,10.0,15.0,7.0,7.0,11.0,15.0,4.0,2.0,10.0,10.0,3.0,12.0,14.0,14.0,22.0,23.0,1.0,,7.0,9.0,11.0,7.0,,1.0,16.0,20.0,16.0,20.0,3.0,2.0,4.0,13.0,1.0,3.0
Favor Ayodele,74.0,1.0,1.0,5.0,8.0,25.0,19.0,13.0,16.0,25.0,20.0,4.0,9.0,16.0,20.0,17.0,14.0,24.0,26.0,42.0,41.0,,2.0,10.0,9.0,11.0,17.0,3.0,2.0,29.0,26.0,29.0,26.0,4.0,4.0,17.0,7.0,5.0,3.0
Liatu King,54.0,1.0,1.0,4.0,6.0,20.0,15.0,8.0,14.0,17.0,13.0,4.0,7.0,11.0,15.0,9.0,13.0,18.0,20.0,29.0,29.0,,1.0,9.0,7.0,9.0,13.0,1.0,2.0,19.0,19.0,19.0,19.0,2.0,3.0,8.0,4.0,2.0,2.0
Aislin Malcolm,55.5,1.0,1.0,3.0,8.0,20.0,16.0,12.0,14.0,22.0,15.0,3.0,6.0,15.0,14.0,13.0,12.0,20.0,22.0,27.0,27.0,,2.0,6.0,4.0,5.0,12.0,2.0,2.0,16.0,18.0,16.0,18.0,2.0,1.0,8.0,5.0,3.0,2.0
Bella Perkins,69.5,1.0,1.0,5.0,6.0,23.0,17.0,13.0,16.0,22.0,19.0,4.0,9.0,14.0,20.0,16.0,14.0,22.0,25.0,41.0,40.0,,2.0,9.0,8.0,10.0,16.0,3.0,2.0,28.0,26.0,28.0,26.0,4.0,4.0,17.0,7.0,5.0,3.0
Marley Washenitz,65.0,1.0,1.0,5.0,8.0,22.0,16.0,11.0,15.0,24.0,17.0,4.0,7.0,14.0,18.0,14.0,13.0,21.0,22.0,36.0,35.0,,1.0,8.0,8.0,10.0,15.0,3.0,1.0,21.0,22.0,21.0,22.0,2.0,4.0,13.0,7.0,3.0,3.0
Jala Jordan,50.5,,,2.0,3.0,12.0,12.0,9.0,12.0,17.0,15.0,2.0,7.0,11.0,14.0,10.0,11.0,15.0,15.0,31.0,30.0,,2.0,7.0,7.0,9.0,10.0,3.0,1.0,22.0,16.0,22.0,16.0,4.0,4.0,14.0,7.0,4.0,2.0
Christen McCann,41.5,,,2.0,2.0,9.0,11.0,9.0,9.0,13.0,13.0,8.0,3.0,15.0,7.0,11.0,9.0,15.0,11.0,26.0,27.0,2.0,,5.0,3.0,6.0,7.0,1.0,3.0,13.0,16.0,13.0,16.0,4.0,4.0,5.0,8.0,3.0,4.0
Grace Thybulle,43.5,,,3.0,4.0,15.0,13.0,10.0,7.0,13.0,12.0,7.0,3.0,12.0,7.0,13.0,9.0,17.0,14.0,28.0,29.0,2.0,,6.0,5.0,7.0,7.0,1.0,1.0,16.0,21.0,16.0,21.0,4.0,3.0,3.0,12.0,2.0,5.0
Gabby Hutcherson,23.0,,,2.0,2.0,7.0,5.0,1.0,2.0,6.0,6.0,1.0,3.0,3.0,6.0,5.0,2.0,6.0,5.0,16.0,15.0,,,5.0,6.0,7.0,6.0,1.0,,14.0,8.0,14.0,8.0,2.0,3.0,9.0,2.0,2.0,1.0
Rapuluchi Ayodele,36.0,,,3.0,5.0,14.0,10.0,7.0,5.0,13.0,9.0,1.0,3.0,8.0,8.0,13.0,4.0,13.0,13.0,22.0,21.0,,1.0,4.0,4.0,4.0,10.0,2.0,1.0,17.0,17.0,17.0,17.0,2.0,1.0,12.0,3.0,4.0,2.0
Aaryn Battle,9.0,,,,,3.0,3.0,2.0,1.0,1.0,3.0,,2.0,2.0,2.0,3.0,1.0,3.0,4.0,6.0,6.0,,1.0,2.0,1.0,1.0,2.0,,1.0,8.0,4.0,8.0,4.0,2.0,,4.0,,2.0,
Klara Astrom,16.0,,,2.0,2.0,5.0,7.0,1.0,1.0,1.0,5.0,1.0,,,3.0,1.0,5.0,5.0,5.0,14.0,15.0,,,2.0,4.0,7.0,2.0,1.0,,7.0,10.0,7.0,10.0,2.0,1.0,4.0,8.0,,2.0
Lola Lesmond,14.0,,,,,2.0,5.0,3.0,2.0,1.0,4.0,1.0,,,3.0,1.0,5.0,4.0,4.0,13.0,14.0,,,2.0,3.0,6.0,2.0,1.0,,7.0,8.0,7.0,8.0,2.0,1.0,4.0,8.0,,2.0
Amandine Amorich,34.5,1.0,1.0,,2.0,10.0,11.0,6.0,5.0,11.0,5.0,1.0,9.0,3.0,7.0,3.0,6.0,10.0,12.0,12.0,12.0,2.0,1.0,8.0,5.0,9.0,10.0,2.0,,20.0,13.0,20.0,13.0,1.0,1.0,1.0,4.0,,3.0
Kelly Ratigan,49.0,1.0,1.0,,,11.0,15.0,12.0,8.0,11.0,7.0,2.0,11.0,4.0,12.0,2.0,10.0,16.0,19.0,21.0,21.0,1.0,2.0,6.0,10.0,17.0,11.0,3.0,,22.0,16.0,22.0,16.0,,1.0,2.0,9.0,,4.0
Laura Salmeron,36.0,1.0,1.0,1.0,1.0,10.0,17.0,7.0,7.0,8.0,7.0,2.0,6.0,5.0,6.0,1.0,9.0,14.0,14.0,9.0,9.0,1.0,2.0,4.0,7.0,12.0,8.0,2.0,,15.0,8.0,15.0,8.0,,,,5.0,,1.0
Lex Therien,46.5,1.0,1.0,,1.0,12.0,17.0,9.0,9.0,12.0,7.0,2.0,9.0,6.0,8.0,3.0,11.0,17.0,16.0,19.0,19.0,2.0,2.0,7.0,10.0,15.0,11.0,3.0,,26.0,17.0,26.0,17.0,1.0,1.0,3.0,8.0,,4.0
Ava Therien,31.5,1.0,1.0,,1.0,9.0,9.0,5.0,7.0,8.0,7.0,,8.0,1.0,9.0,2.0,7.0,11.0,11.0,10.0,10.0,1.0,2.0,4.0,7.0,11.0,6.0,3.0,,11.0,5.0,11.0,5.0,,,,4.0,,3.0
Kylee Blacksten,35.5,1.0,1.0,1.0,,14.0,11.0,10.0,6.0,6.0,9.0,9.0,,7.0,3.0,13.0,3.0,12.0,14.0,16.0,16.0,2.0,2.0,7.0,4.0,6.0,12.0,,3.0,11.0,21.0,11.0,21.0,1.0,1.0,7.0,2.0,4.0,
Lauren Fields,44.0,1.0,1.0,2.0,,12.0,12.0,9.0,6.0,9.0,11.0,10.0,1.0,9.0,4.0,9.0,4.0,13.0,14.0,17.0,17.0,2.0,2.0,9.0,8.0,11.0,16.0,,3.0,13.0,25.0,13.0,25.0,,1.0,5.0,1.0,3.0,
Jordan Harrison,54.0,1.0,1.0,3.0,1.0,15.0,14.0,11.0,11.0,12.0,13.0,12.0,1.0,14.0,4.0,13.0,4.0,19.0,16.0,21.0,21.0,2.0,3.0,10.0,8.0,13.0,19.0,,4.0,17.0,32.0,17.0,32.0,2.0,1.0,7.0,1.0,5.0,
Ja'Naiya Quinerly,44.5,1.0,1.0,1.0,1.0,17.0,11.0,6.0,10.0,7.0,8.0,8.0,2.0,8.0,4.0,8.0,1.0,18.0,15.0,19.0,19.0,2.0,1.0,10.0,5.0,10.0,16.0,,2.0,14.0,20.0,14.0,20.0,1.0,,10.0,2.0,2.0,
Kyah Watson,48.0,1.0,1.0,2.0,1.0,13.0,11.0,7.0,10.0,12.0,12.0,11.0,1.0,12.0,4.0,9.0,3.0,17.0,13.0,18.0,18.0,1.0,2.0,9.0,6.0,11.0,16.0,,2.0,15.0,27.0,15.0,27.0,1.0,,6.0,1.0,4.0,
Meliah Van-Otoo,29.0,,,1.0,3.0,8.0,6.0,5.0,5.0,7.0,8.0,,5.0,1.0,8.0,3.0,8.0,7.0,10.0,12.0,12.0,2.0,,6.0,3.0,9.0,10.0,2.0,,18.0,9.0,18.0,9.0,1.0,2.0,1.0,3.0,,5.0
Ally Lovisolo,27.0,,,1.0,2.0,6.0,10.0,8.0,3.0,6.0,4.0,2.0,4.0,4.0,5.0,1.0,7.0,7.0,11.0,12.0,12.0,1.0,,4.0,3.0,8.0,9.0,,,20.0,15.0,20.0,15.0,,2.0,2.0,6.0,,3.0
Jayla Hemingway,45.0,,,3.0,1.0,14.0,11.0,6.0,9.0,10.0,10.0,5.0,2.0,8.0,5.0,11.0,3.0,16.0,13.0,21.0,21.0,,3.0,6.0,8.0,15.0,14.0,,2.0,18.0,27.0,18.0,27.0,2.0,1.0,9.0,3.0,7.0,
Cristina Garcia,18.0,,,1.0,2.0,3.0,4.0,4.0,2.0,3.0,6.0,1.0,2.0,3.0,3.0,1.0,3.0,3.0,6.0,9.0,9.0,1.0,,3.0,4.0,7.0,6.0,,,14.0,6.0,14.0,6.0,,1.0,,4.0,,1.0
Tavy Diggs,30.0,,,2.0,,12.0,8.0,5.0,5.0,4.0,6.0,2.0,2.0,3.0,4.0,7.0,2.0,10.0,12.0,18.0,18.0,1.0,2.0,5.0,6.0,10.0,9.0,,2.0,13.0,21.0,13.0,21.0,1.0,1.0,9.0,3.0,5.0,
Messiah Hunter,15.0,,,,,6.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,3.0,2.0,4.0,,8.0,6.0,6.0,6.0,,,1.0,3.0,5.0,2.0,,1.0,6.0,4.0,6.0,4.0,1.0,,5.0,2.0,4.0,
Lily Bottomley,27.0,,,1.0,2.0,7.0,6.0,4.0,3.0,4.0,8.0,,3.0,1.0,6.0,2.0,5.0,7.0,10.0,15.0,15.0,2.0,,5.0,4.0,10.0,8.0,2.0,,15.0,7.0,15.0,7.0,1.0,1.0,1.0,6.0,,4.0
Kailey Kalet,13.0,,,,,2.0,3.0,2.0,2.0,1.0,3.0,,1.0,1.0,2.0,,1.0,5.0,4.0,11.0,11.0,1.0,1.0,,5.0,7.0,1.0,1.0,,11.0,7.0,11.0,7.0,,,2.0,6.0,,1.0
Danelle Arigbabu,14.0,,,1.0,1.0,2.0,3.0,,4.0,4.0,2.0,2.0,,6.0,,1.0,,7.0,2.0,4.0,4.0,,,3.0,2.0,4.0,6.0,,1.0,3.0,3.0,3.0,3.0,1.0,,2.0,,1.0,
Kimmie Hicks,18.5,,,,1.0,7.0,7.0,3.0,4.0,4.0,3.0,,2.0,1.0,4.0,2.0,8.0,8.0,7.0,10.0,10.0,1.0,,3.0,2.0,5.0,5.0,2.0,,8.0,7.0,8.0,7.0,1.0,1.0,3.0,5.0,,6.0
Iyana Dorsey,41.5,1.0,1.0,1.0,2.0,6.0,8.0,13.0,5.0,7.0,14.0,1.0,5.0,1.0,9.0,3.0,5.0,8.0,18.0,24.0,24.0,1.0,2.0,3.0,6.0,15.0,12.0,1.0,1.0,18.0,27.0,18.0,27.0,1.0,,3.0,6.0,2.0,
Kade Hackerott,48.5,1.0,1.0,3.0,1.0,6.0,11.0,15.0,8.0,8.0,18.0,3.0,5.0,3.0,13.0,4.0,8.0,11.0,18.0,26.0,26.0,2.0,2.0,6.0,7.0,16.0,12.0,2.0,1.0,19.0,32.0,19.0,32.0,1.0,1.0,5.0,11.0,1.0,
Mele Kailahi,71.0,1.0,1.0,4.0,3.0,12.0,16.0,17.0,11.0,10.0,24.0,4.0,9.0,4.0,16.0,5.0,10.0,17.0,28.0,40.0,40.0,3.0,2.0,7.0,12.0,23.0,18.0,2.0,2.0,30.0,39.0,30.0,39.0,4.0,2.0,13.0,10.0,4.0,
Charlotte O'Keefe,71.5,1.0,1.0,4.0,4.0,11.0,17.0,19.0,12.0,11.0,26.0,4.0,7.0,4.0,16.0,5.0,12.0,17.0,28.0,42.0,42.0,3.0,2.0,7.0,11.0,22.0,18.0,2.0,2.0,31.0,40.0,31.0,40.0,3.0,2.0,13.0,12.0,3.0,
Arianna Sturdivant,57.5,1.0,1.0,3.0,1.0,8.0,13.0,12.0,10.0,10.0,18.0,3.0,9.0,3.0,12.0,3.0,11.0,14.0,21.0,34.0,34.0,2.0,2.0,5.0,10.0,20.0,14.0,1.0,1.0,26.0,36.0,26.0,36.0,3.0,1.0,11.0,8.0,4.0,2.0
Ashley Chevalier,44.0,1.0,1.0,2.0,2.0,10.0,9.0,9.0,10.0,17.0,5.0,6.0,2.0,10.0,3.0,7.0,3.0,17.0,12.0,26.0,26.0,1.0,3.0,8.0,3.0,9.0,15.0,2.0,,25.0,20.0,25.0,20.0,,1.0,4.0,10.0,,1.0
Kilah Freelon,41.0,1.0,1.0,2.0,1.0,9.0,7.0,4.0,11.0,14.0,7.0,6.0,1.0,9.0,1.0,5.0,4.0,17.0,9.0,23.0,23.0,2.0,2.0,7.0,3.0,10.0,14.0,1.0,,21.0,18.0,21.0,18.0,,1.0,8.0,8.0,1.0,3.0
Bailey Maupin,50.0,1.0,1.0,4.0,2.0,10.0,9.0,6.0,15.0,17.0,8.0,5.0,3.0,12.0,2.0,5.0,4.0,23.0,11.0,25.0,25.0,2.0,2.0,5.0,6.0,14.0,14.0,1.0,2.0,24.0,21.0,24.0,21.0,2.0,2.0,9.0,4.0,,3.0
Jordyn Merritt,44.0,1.0,1.0,4.0,2.0,7.0,9.0,6.0,12.0,19.0,6.0,3.0,2.0,12.0,1.0,3.0,4.0,19.0,10.0,25.0,25.0,1.0,2.0,6.0,3.0,10.0,15.0,2.0,2.0,23.0,21.0,23.0,21.0,1.0,1.0,8.0,4.0,,2.0
Jasmine Shavers,42.5,1.0,1.0,1.0,1.0,9.0,8.0,5.0,10.0,15.0,7.0,7.0,,10.0,1.0,6.0,3.0,18.0,9.0,23.0,23.0,1.0,2.0,8.0,3.0,10.0,15.0,1.0,,25.0,17.0,25.0,17.0,,2.0,6.0,7.0,1.0,3.0
Ashton McCorry,19.5,,,,3.0,5.0,6.0,3.0,,4.0,5.0,,4.0,,3.0,1.0,4.0,4.0,10.0,12.0,12.0,1.0,,1.0,3.0,6.0,5.0,,1.0,12.0,8.0,12.0,8.0,1.0,2.0,1.0,2.0,3.0,2.0
Rhyle McKinney,37.0,,,3.0,1.0,9.0,5.0,3.0,8.0,11.0,8.0,6.0,2.0,9.0,3.0,10.0,1.0,15.0,4.0,23.0,23.0,1.0,2.0,5.0,7.0,12.0,10.0,,1.0,23.0,22.0,23.0,22.0,3.0,2.0,10.0,5.0,2.0,3.0
Tierra Trotter,29.0,,,2.0,4.0,5.0,10.0,8.0,2.0,8.0,9.0,2.0,3.0,2.0,6.0,3.0,7.0,7.0,12.0,18.0,18.0,2.0,,4.0,3.0,4.0,7.0,1.0,1.0,15.0,16.0,15.0,16.0,1.0,3.0,5.0,9.0,2.0,2.0
Jada Wynn,30.5,,,2.0,3.0,10.0,2.0,6.0,8.0,8.0,8.0,2.0,3.0,4.0,2.0,9.0,2.0,10.0,8.0,17.0,17.0,1.0,,4.0,4.0,9.0,7.0,,1.0,17.0,14.0,17.0,14.0,3.0,2.0,5.0,6.0,1.0,2.0
Elina Arike,27.5,,,2.0,1.0,7.0,2.0,7.0,8.0,11.0,3.0,3.0,1.0,7.0,1.0,7.0,,10.0,7.0,16.0,16.0,1.0,,5.0,1.0,4.0,10.0,1.0,1.0,14.0,13.0,14.0,13.0,1.0,1.0,6.0,7.0,,
Jazmaine Lewis,12.0,,,,2.0,6.0,1.0,1.0,3.0,4.0,2.0,,2.0,2.0,1.0,3.0,1.0,3.0,4.0,4.0,4.0,,,2.0,2.0,4.0,3.0,,1.0,8.0,4.0,8.0,4.0,1.0,1.0,1.0,1.0,,
Ja'Shelle Johnson,15.0,,,1.0,,3.0,2.0,1.0,6.0,1.0,5.0,1.0,3.0,1.0,3.0,,4.0,4.0,5.0,8.0,8.0,1.0,,2.0,3.0,6.0,3.0,,1.0,8.0,5.0,8.0,5.0,2.0,,5.0,,1.0,
Loghan Johnson,25.0,,,,3.0,6.0,3.0,6.0,4.0,4.0,5.0,3.0,3.0,2.0,2.0,5.0,2.0,8.0,8.0,19.0,19.0,,,4.0,4.0,7.0,7.0,1.0,1.0,14.0,11.0,14.0,11.0,2.0,3.0,5.0,6.0,1.0,3.0
Taylor Meyners,12.0,,,,2.0,1.0,2.0,3.0,1.0,4.0,5.0,,1.0,,3.0,,4.0,1.0,5.0,10.0,10.0,,,1.0,1.0,3.0,3.0,1.0,,9.0,7.0,9.0,7.0,,2.0,,5.0,1.0,2.0
Saga Ukkonen,28.5,,,,2.0,5.0,3.0,6.0,5.0,9.0,7.0,5.0,1.0,6.0,2.0,6.0,1.0,10.0,7.0,21.0,21.0,,1.0,5.0,2.0,7.0,8.0,1.0,1.0,21.0,13.0,21.0,13.0,1.0,3.0,2.0,7.0,2.0,3.0
Kelly Mora,10.5,,,,,2.0,2.0,1.0,1.0,1.0,4.0,4.0,,2.0,1.0,4.0,,5.0,1.0,8.0,8.0,,1.0,1.0,2.0,4.0,2.0,,,10.0,6.0,10.0,6.0,1.0,1.0,1.0,,2.0,2.0
Faith Phillips,27.0,,,2.0,,3.0,5.0,4.0,5.0,7.0,6.0,2.0,4.0,2.0,4.0,1.0,5.0,7.0,10.0,16.0,16.0,,,4.0,4.0,5.0,8.0,,,12.0,15.0,12.0,15.0,4.0,2.0,9.0,2.0,4.0,2.0
Veronica Charles,60.0,1.0,1.0,1.0,3.0,9.0,20.0,22.0,6.0,17.0,23.0,7.0,5.0,11.0,9.0,13.0,13.0,18.0,19.0,32.0,32.0,1.0,1.0,6.0,5.0,16.0,8.0,1.0,2.0,29.0,24.0,29.0,24.0,1.0,2.0,4.0,15.0,2.0,5.0
Mikaela Hall,23.0,1.0,1.0,1.0,1.0,4.0,6.0,6.0,2.0,5.0,8.0,3.0,1.0,2.0,3.0,7.0,4.0,5.0,3.0,17.0,17.0,,,2.0,3.0,11.0,3.0,,,14.0,9.0,14.0,9.0,,,4.0,11.0,,1.0
Katie Novik,42.0,1.0,1.0,,2.0,6.0,13.0,14.0,4.0,10.0,18.0,5.0,4.0,8.0,6.0,8.0,8.0,12.0,14.0,19.0,19.0,1.0,1.0,4.0,5.0,13.0,6.0,1.0,2.0,24.0,21.0,24.0,21.0,1.0,2.0,3.0,3.0,2.0,3.0
Jayden Rhodes,28.5,1.0,1.0,,1.0,2.0,11.0,11.0,5.0,7.0,11.0,4.0,3.0,8.0,6.0,5.0,8.0,10.0,8.0,16.0,16.0,1.0,1.0,2.0,1.0,9.0,4.0,1.0,1.0,15.0,12.0,15.0,12.0,,1.0,,4.0,1.0,2.0
Melissa Secchiaroli,32.0,1.0,1.0,,2.0,4.0,11.0,15.0,6.0,8.0,12.0,3.0,3.0,7.0,5.0,7.0,6.0,13.0,13.0,15.0,15.0,1.0,1.0,2.0,1.0,8.0,3.0,1.0,1.0,17.0,13.0,17.0,13.0,1.0,1.0,,5.0,2.0,2.0
Kendall Bostic,56.0,1.0,1.0,3.0,1.0,19.0,9.0,7.0,23.0,20.0,15.0,5.0,4.0,9.0,8.0,13.0,14.0,18.0,18.0,29.0,29.0,1.0,1.0,5.0,6.0,8.0,17.0,1.0,1.0,22.0,32.0,22.0,32.0,1.0,,14.0,4.0,5.0,1.0
Genesis Bryant,57.5,1.0,1.0,3.0,1.0,16.0,8.0,6.0,23.0,21.0,15.0,6.0,5.0,8.0,10.0,9.0,13.0,19.0,18.0,29.0,29.0,1.0,1.0,6.0,6.0,7.0,16.0,2.0,1.0,23.0,30.0,23.0,30.0,2.0,1.0,15.0,5.0,5.0,2.0
Adalia McKenzie,49.0,1.0,1.0,2.0,1.0,19.0,8.0,6.0,18.0,17.0,15.0,4.0,5.0,7.0,8.0,13.0,11.0,17.0,15.0,25.0,25.0,1.0,1.0,3.0,6.0,8.0,12.0,,1.0,19.0,22.0,19.0,22.0,,1.0,11.0,3.0,3.0,2.0
Jada Peebles,41.5,1.0,1.0,3.0,1.0,14.0,8.0,5.0,14.0,14.0,12.0,2.0,4.0,5.0,8.0,7.0,9.0,12.0,15.0,19.0,19.0,1.0,1.0,3.0,5.0,7.0,12.0,1.0,,16.0,19.0,16.0,19.0,1.0,,11.0,3.0,3.0,
Brynn Shoup-Hill,34.5,1.0,1.0,3.0,,11.0,3.0,4.0,16.0,14.0,7.0,5.0,3.0,6.0,8.0,6.0,6.0,13.0,11.0,14.0,14.0,1.0,1.0,2.0,4.0,5.0,9.0,1.0,,11.0,20.0,11.0,20.0,,1.0,4.0,2.0,2.0,1.0
Blessing King,38.0,,,,2.0,3.0,14.0,17.0,5.0,11.0,14.0,4.0,5.0,9.0,7.0,7.0,9.0,14.0,14.0,18.0,18.0,1.0,1.0,4.0,3.0,8.0,5.0,1.0,2.0,18.0,20.0,18.0,20.0,1.0,2.0,2.0,4.0,2.0,4.0
Hallie Rhodes,42.5,,,1.0,1.0,7.0,14.0,15.0,6.0,11.0,16.0,4.0,3.0,4.0,5.0,11.0,9.0,14.0,11.0,24.0,24.0,,,4.0,5.0,14.0,5.0,,1.0,23.0,19.0,23.0,19.0,,1.0,6.0,10.0,,3.0
Valentina Saric,36.0,,,1.0,2.0,7.0,10.0,14.0,3.0,10.0,13.0,3.0,3.0,3.0,4.0,10.0,5.0,11.0,12.0,18.0,18.0,,,4.0,5.0,9.0,4.0,,1.0,17.0,16.0,17.0,16.0,1.0,1.0,6.0,10.0,1.0,3.0
Paris McBride,20.0,,,1.0,1.0,3.0,6.0,8.0,3.0,6.0,5.0,2.0,2.0,3.0,4.0,5.0,3.0,8.0,6.0,13.0,13.0,,,2.0,1.0,4.0,2.0,,,6.0,7.0,6.0,7.0,,,3.0,10.0,,2.0
Camille Hobby,18.0,,,,,6.0,1.0,2.0,5.0,8.0,4.0,2.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,12.0,12.0,,,2.0,,1.0,5.0,1.0,1.0,11.0,8.0,11.0,8.0,1.0,1.0,1.0,2.0,1.0,2.0
Kam'ren Rhodes,38.0,,,1.0,1.0,12.0,4.0,4.0,13.0,13.0,8.0,5.0,7.0,9.0,6.0,8.0,9.0,10.0,11.0,26.0,26.0,,,5.0,2.0,3.0,12.0,1.0,1.0,19.0,18.0,19.0,18.0,1.0,1.0,11.0,6.0,3.0,2.0
Shay Bollin,7.0,,,,,1.0,1.0,1.0,3.0,3.0,3.0,,1.0,,1.0,,3.0,1.0,3.0,6.0,6.0,,,1.0,,,2.0,1.0,,8.0,2.0,8.0,2.0,2.0,,1.0,2.0,1.0,
Gretchen Dolan,20.5,,,,,7.0,3.0,5.0,8.0,8.0,5.0,1.0,1.0,1.0,2.0,5.0,6.0,5.0,9.0,13.0,13.0,,,3.0,1.0,1.0,8.0,2.0,,14.0,13.0,14.0,13.0,2.0,,4.0,3.0,2.0,
Skylar Barnes,2.0,,,,,,,1.0,,,,,1.0,,1.0,1.0,,,,2.0,2.0,,,,1.0,2.0,,,,5.0,4.0,5.0,4.0,,,2.0,1.0,,
Cori Allen,3.0,,,,,,,,2.0,2.0,1.0,,,,,,1.0,,,2.0,2.0,,,,,,2.0,,,2.0,6.0,2.0,6.0,,,3.0,,,
Matilda Soderlund,1.0,,,,,,,2.0,,,,,,,,1.0,,,,1.0,1.0,,,,,1.0,,,,2.0,,2.0,,,,,2.0,,
Makayla Andrews,49.5,1.0,1.0,2.0,2.0,15.0,18.0,13.0,15.0,6.0,16.0,4.0,3.0,8.0,9.0,5.0,19.0,17.0,24.0,18.0,18.0,1.0,1.0,5.0,5.0,13.0,10.0,2.0,,17.0,20.0,17.0,20.0,1.0,1.0,3.0,9.0,1.0,2.0
Abby Antognoli,64.5,1.0,1.0,3.0,2.0,20.0,22.0,16.0,17.0,11.0,20.0,5.0,6.0,11.0,11.0,5.0,21.0,20.0,32.0,19.0,19.0,1.0,1.0,7.0,6.0,15.0,13.0,3.0,,25.0,22.0,25.0,22.0,1.0,1.0,3.0,11.0,1.0,3.0
Kayla Drummond,38.0,1.0,1.0,1.0,2.0,14.0,14.0,8.0,7.0,6.0,9.0,1.0,4.0,4.0,7.0,3.0,14.0,10.0,19.0,18.0,18.0,1.0,,4.0,2.0,10.0,10.0,2.0,,17.0,11.0,17.0,11.0,2.0,1.0,4.0,10.0,,3.0
Kylie Favours,19.5,1.0,1.0,1.0,,7.0,7.0,4.0,8.0,2.0,7.0,,2.0,3.0,4.0,1.0,10.0,6.0,10.0,7.0,7.0,,,2.0,1.0,7.0,3.0,,,9.0,5.0,9.0,5.0,,1.0,,4.0,,1.0
Halee Smith,40.0,1.0,1.0,2.0,,12.0,12.0,8.0,13.0,7.0,14.0,3.0,2.0,8.0,8.0,3.0,15.0,12.0,18.0,10.0,10.0,,1.0,5.0,5.0,11.0,9.0,1.0,,15.0,11.0,15.0,11.0,,1.0,2.0,6.0,,2.0
Sophie Burrows,44.0,1.0,1.0,,2.0,17.0,13.0,12.0,9.0,11.0,9.0,5.0,4.0,7.0,8.0,18.0,3.0,19.0,14.0,15.0,15.0,,1.0,4.0,5.0,11.0,9.0,,3.0,10.0,19.0,10.0,19.0,1.0,1.0,9.0,3.0,3.0,
Dyaisha Fair,56.0,1.0,1.0,2.0,2.0,15.0,18.0,12.0,13.0,18.0,8.0,6.0,3.0,9.0,9.0,16.0,4.0,28.0,14.0,19.0,19.0,1.0,,5.0,6.0,12.0,14.0,,3.0,17.0,23.0,17.0,23.0,2.0,2.0,12.0,4.0,2.0,1.0
Alyssa Latham,36.0,1.0,1.0,1.0,3.0,15.0,12.0,10.0,7.0,10.0,5.0,5.0,3.0,8.0,5.0,15.0,3.0,16.0,11.0,14.0,14.0,,,4.0,3.0,8.0,9.0,,3.0,15.0,13.0,15.0,13.0,1.0,1.0,7.0,3.0,2.0,
Alaina Rice,48.5,1.0,1.0,2.0,2.0,18.0,18.0,16.0,12.0,13.0,8.0,3.0,2.0,9.0,7.0,19.0,6.0,25.0,18.0,19.0,19.0,1.0,1.0,4.0,4.0,9.0,14.0,,2.0,18.0,22.0,18.0,22.0,2.0,,10.0,,3.0,1.0
Izabel Varejão,42.5,1.0,1.0,2.0,2.0,15.0,14.0,14.0,11.0,14.0,5.0,3.0,3.0,9.0,8.0,16.0,3.0,23.0,14.0,14.0,14.0,1.0,,3.0,4.0,6.0,12.0,,2.0,16.0,16.0,16.0,16.0,1.0,,8.0,2.0,1.0,1.0
Sauda Ntaconayigize,41.0,,,1.0,2.0,13.0,11.0,11.0,7.0,5.0,14.0,3.0,4.0,7.0,5.0,4.0,10.0,8.0,21.0,13.0,13.0,,1.0,5.0,4.0,11.0,9.0,3.0,,19.0,15.0,19.0,15.0,2.0,1.0,4.0,8.0,1.0,
Lexi McNabb,46.0,,,2.0,1.0,17.0,14.0,11.0,11.0,16.0,7.0,4.0,4.0,5.0,9.0,16.0,4.0,22.0,13.0,16.0,16.0,1.0,1.0,4.0,5.0,8.0,12.0,,1.0,18.0,20.0,18.0,20.0,1.0,2.0,7.0,4.0,1.0,1.0
Emma Shields,29.0,,,2.0,,7.0,8.0,6.0,8.0,3.0,13.0,3.0,3.0,5.0,4.0,1.0,8.0,9.0,12.0,8.0,8.0,1.0,,2.0,1.0,8.0,3.0,2.0,,13.0,14.0,13.0,14.0,2.0,1.0,2.0,4.0,1.0,
Kay Donahue,33.5,,,2.0,1.0,13.0,11.0,5.0,8.0,6.0,9.0,3.0,4.0,6.0,5.0,3.0,11.0,11.0,15.0,14.0,14.0,1.0,,2.0,2.0,7.0,7.0,1.0,,18.0,12.0,18.0,12.0,2.0,2.0,2.0,6.0,,2.0
Aniya Matthews,13.5,,,1.0,,3.0,5.0,4.0,3.0,2.0,4.0,2.0,2.0,4.0,1.0,1.0,5.0,3.0,6.0,3.0,3.0,,,2.0,2.0,3.0,3.0,1.0,,7.0,6.0,7.0,6.0,,1.0,,3.0,,
Kyra Wood,38.5,,,1.0,2.0,9.0,11.0,9.0,11.0,16.0,4.0,3.0,3.0,4.0,7.0,10.0,3.0,20.0,8.0,9.0,9.0,1.0,,4.0,5.0,7.0,11.0,,1.0,14.0,18.0,14.0,18.0,1.0,2.0,6.0,2.0,,1.0
