,#,Name,P,MP,GS,FGM,FGA,3FG,3FGA,FT,FTA,PTS,ORebs,DRebs,Tot Reb,AST,TO,STL,BLK,PF,DQ,Tech Fouls,Team ID,Opponent ID,Game ID
10,,Bucknell,,200:00,1,27,53,4,10,13,14,71,5,18,23,14,8,8,4,12,0,0,560634,560621,3982403
10,,Bucknell,,200:00,1,30,56,3,11,14,17,77,2,22,24,15,4,5,2,14,0,0,560634,560590,5250469
9,,American,,200:00,1,25,59,6,18,15,21,71,11,23,34,11,10,1,0,20,1,0,560590,560634,5250469
10,,Ball St.,,200:00,1,24,63,10,33,9,13,67,11,27,38,15,5,8,3,15,0,0,560607,560636,3977760
9,,Buffalo,,200:00,1,24,57,5,18,9,15,62,10,30,40,9,13,1,3,14,1,0,560636,560607,3977760
9,,Buffalo,,200:00,1,23,57,5,19,8,13,59,13,24,37,18,15,14,1,14,1,0,560636,560576,3978306
12,,Akron,,200:00,1,20,58,7,26,10,12,57,16,25,41,11,19,5,5,12,1,0,560576,560636,3978306
9,,Buffalo,,200:00,1,30,71,5,17,17,19,82,14,28,42,18,5,9,3,19,0,0,560636,560623,3979673
9,,Bowling Green,,200:00,1,28,58,8,26,8,18,72,7,28,35,21,12,2,3,20,1,0,560623,560636,3979673
10,,Akron,,200:00,1,25,60,6,26,9,12,65,13,33,46,15,16,5,4,16,0,0,560576,560636,3983081
10,,Buffalo,,200:00,1,18,57,2,21,16,18,54,6,21,27,9,9,7,1,16,0,0,560636,560576,3983081
10,,Bowling Green,,200:00,1,22,57,7,25,4,6,55,11,22,33,18,14,2,2,14,1,0,560623,560636,3984132
9,,Buffalo,,200:00,1,24,52,8,17,14,16,70,6,26,32,16,6,6,5,18,0,0,560636,560623,3984132
12,,Buffalo,,200:00,1,19,52,4,18,8,10,50,9,28,37,11,23,6,2,12,0,0,560636,560607,3984708
14,,Ball St.,,200:00,1,27,63,7,24,10,13,71,10,24,34,24,14,13,2,11,0,0,560607,560636,3984708
9,,Buffalo,,200:00,1,23,47,8,18,16,22,70,4,20,24,10,11,8,1,19,0,0,560636,560623,5250676
8,,Bowling Green,,200:00,1,25,62,5,27,9,12,64,19,21,40,10,16,4,0,18,0,0,560623,560636,5250676
11,,Butler,,200:00,1,17,51,4,15,15,19,53,15,21,36,7,15,6,3,13,0,0,560638,560605,3971848
10,,Austin Peay,,200:00,1,20,52,3,11,4,8,47,11,22,33,8,15,9,2,14,0,0,560605,560638,3971848
12,,Butler,,200:00,1,28,64,10,23,1,6,67,9,28,37,20,10,10,3,7,0,0,560638,560625,3973318
10,,Bradley,,200:00,1,21,56,3,12,1,4,46,9,28,37,7,20,7,5,7,0,0,560625,560638,3973318
11,,Butler,,200:00,1,28,61,9,20,10,15,75,13,15,28,22,5,7,1,16,0,0,560638,560623,5254451
10,,Bowling Green,,200:00,1,23,47,2,9,15,20,63,10,22,32,8,18,2,6,14,0,0,560623,560638,5254451
11,,UC San Diego,,200:00,1,12,43,4,15,11,19,39,5,21,26,8,14,4,7,20,1,0,560566,560640,3978091
10,,Cal Poly,,200:00,1,16,46,2,12,15,20,49,9,29,38,9,13,7,6,22,0,0,560640,560566,3978091
9,,Cal Poly,,200:00,1,20,55,6,19,13,19,59,15,25,40,9,13,9,5,21,0,0,560640,560566,3984716
11,,UC San Diego,,200:00,1,17,52,4,19,14,21,52,14,23,37,4,15,2,2,21,0,0,560566,560640,3984716
16,,Boise St.,,200:00,1,30,57,12,24,15,21,87,11,32,43,16,10,4,6,8,0,0,560617,560642,3974398
11,,CSU Bakersfield,,200:00,1,24,62,5,20,13,14,66,6,20,26,5,7,6,1,17,0,0,560642,560617,3974398
12,,CSU Bakersfield,,200:00,1,18,54,6,22,10,18,52,10,22,32,7,8,12,1,17,0,0,560642,560566,3976081
11,,UC San Diego,,200:00,1,16,52,7,23,9,14,48,18,30,48,13,19,3,3,20,0,0,560566,560642,3976081
10,,Cal Poly,,200:00,1,27,54,4,13,22,25,80,12,24,36,15,20,11,1,17,1,0,560640,560642,3979376
10,,CSU Bakersfield,,200:00,1,23,50,9,20,12,19,67,6,18,24,12,21,13,2,21,1,0,560642,560640,3979376
12,,UC San Diego,,200:00,1,19,61,4,25,8,14,50,15,40,55,10,16,5,4,15,0,0,560566,560642,3984323
10,,CSU Bakersfield,,200:00,1,14,61,5,35,10,13,43,8,27,35,7,9,6,6,15,0,0,560642,560566,3984323
11,,CSU Bakersfield,,200:00,1,20,46,4,12,12,17,56,3,20,23,6,22,7,4,18,1,0,560642,560640,3984506
11,,Cal Poly,,200:00,1,27,57,8,21,12,15,74,12,25,37,18,20,9,4,20,0,0,560640,560642,3984506
11,,CSU Bakersfield,,200:00,1,25,56,5,18,10,16,65,9,29,38,15,18,7,5,20,1,0,560642,560644,3972162
9,,Fresno St.,,200:00,1,19,54,5,21,20,29,63,11,24,35,7,16,10,2,17,0,0,560644,560642,3972162
12,,Fresno St.,,200:00,1,28,59,11,21,4,4,71,6,22,28,16,10,16,4,16,0,0,560644,560566,3974071
11,,UC San Diego,,200:00,1,17,46,5,13,13,16,52,10,25,35,10,22,3,4,12,0,0,560566,560644,3974071
11,,Cal Poly,,200:00,1,34,58,7,17,9,12,84,6,30,36,21,10,7,6,21,0,1,560640,560644,3974832
13,,Fresno St.,,200:00,1,18,55,4,12,19,30,59,13,20,33,7,11,4,1,14,0,0,560644,560640,3974832
9,,Arizona St.,,200:00,1,33,67,3,8,11,15,80,11,20,31,12,5,10,1,9,0,0,560594,560644,3975861
12,,Fresno St.,,200:00,1,31,66,12,25,2,2,76,15,26,41,17,16,4,2,13,1,0,560644,560594,3975861
10,,Fresno St.,,200:00,1,21,63,5,25,3,7,50,15,19,34,11,14,6,0,16,0,0,560644,560617,3980694
9,,Boise St.,,200:00,1,20,47,7,18,13,21,60,11,28,39,12,21,6,5,13,0,0,560617,560644,3980694
12,,Boise St.,,200:00,1,21,51,8,19,20,27,70,8,28,36,12,15,8,5,13,0,0,560617,560644,3983896
12,,Fresno St.,,200:00,1,24,65,7,22,10,13,65,11,24,35,10,13,9,5,24,1,0,560644,560617,3983896
10,,Fresno St.,,200:00,1,25,59,4,13,14,21,68,13,16,29,12,13,10,2,11,0,0,560644,560645,3974393
11,,Cal St. Fullerton,,200:00,1,27,50,7,12,16,17,77,7,23,30,18,16,7,6,13,0,0,560645,560644,3974393
12,,California Baptist,,200:00,1,28,69,11,33,6,12,73,11,30,41,19,12,10,2,22,0,0,560570,560645,3975305
12,,Cal St. Fullerton,,200:00,1,22,57,5,19,19,22,68,7,34,41,16,16,9,2,15,0,0,560645,560570,3975305
10,,UC San Diego,,200:00,1,25,51,10,20,11,14,71,7,32,39,14,20,8,3,17,0,0,560566,560645,3977358
14,,Cal St. Fullerton,,200:00,1,20,58,5,11,13,17,58,9,19,28,10,12,13,0,20,0,0,560645,560566,3977358
11,,Cal St. Fullerton,,200:00,1,21,55,3,15,10,14,55,12,14,26,11,14,8,4,19,0,0,560645,560640,3979987
9,,Cal Poly,,200:00,1,24,41,3,6,17,20,68,4,23,27,11,18,9,2,19,1,0,560640,560645,3979987
11,,CSU Bakersfield,,200:00,1,26,62,12,28,2,2,66,8,28,36,14,13,11,5,6,0,0,560642,560645,3980331
12,,Cal St. Fullerton,,200:00,1,22,63,9,26,3,4,56,14,28,42,17,19,7,3,6,0,0,560645,560642,3980331
11,,Cal St. Fullerton,,200:00,1,23,56,9,26,6,9,61,12,18,30,14,17,6,4,14,0,0,560645,560642,3982541
10,,CSU Bakersfield,,200:00,1,29,54,5,16,6,14,69,9,21,30,16,12,7,2,14,0,0,560642,560645,3982541
12,,Cal St. Fullerton,,200:00,1,21,48,4,15,14,17,60,10,23,33,12,18,14,0,15,0,0,560645,560566,3983459
12,,UC San Diego,,200:00,1,16,45,6,21,8,12,46,7,18,25,7,24,6,2,17,0,0,560566,560645,3983459
10,,Cal Poly,,200:00,1,22,43,4,9,10,12,58,11,29,40,14,23,10,3,10,0,0,560640,560645,3983651
11,,Cal St. Fullerton,,200:00,1,19,59,2,12,7,11,47,13,11,24,9,14,15,6,13,0,0,560645,560640,3983651
10,,California Baptist,,200:00,1,27,69,10,38,18,25,82,15,34,49,19,22,10,2,24,1,0,560570,560648,3971550
12,,Long Beach St.,,199:29,1,25,66,7,23,14,20,71,9,31,40,10,21,14,6,25,1,0,560648,560570,3971550
11,,Fresno St.,,200:00,1,26,71,7,26,15,23,74,22,25,47,11,13,10,3,17,0,0,560644,560648,3972541
11,,Long Beach St.,,200:00,1,25,57,6,14,8,18,64,11,27,38,5,16,4,6,20,0,0,560648,560644,3972541
11,,Long Beach St.,,200:00,1,23,67,5,27,10,13,61,17,23,40,13,26,18,5,15,0,0,560648,560645,3976082
11,,Cal St. Fullerton,,200:00,1,26,63,5,20,10,13,67,15,26,41,15,27,13,2,17,0,0,560645,560648,3976082
11,,Long Beach St.,,200:00,1,18,50,5,19,15,23,56,10,25,35,8,25,8,5,23,0,1,560648,560640,3976966
10,,Cal Poly,,200:00,1,23,54,3,17,15,21,64,8,23,31,12,19,11,4,21,0,1,560640,560648,3976966
11,,Long Beach St.,,200:00,1,11,51,1,17,7,11,30,10,25,35,3,29,16,1,20,1,0,560648,560566,3977957
9,,UC San Diego,,200:00,1,18,55,2,18,7,8,45,11,29,40,7,25,12,6,17,0,0,560566,560648,3977957
10,,Long Beach St.,,200:00,1,31,65,5,20,3,6,70,16,30,46,18,15,8,3,16,0,0,560648,560642,3981007
11,,CSU Bakersfield,,200:00,1,21,57,8,27,7,9,57,8,21,29,9,14,7,2,14,0,0,560642,560648,3981007
12,,UC San Diego,,200:00,1,28,57,9,27,13,19,78,15,31,46,14,15,9,3,18,2,0,560566,560648,3981407
10,,Long Beach St.,,200:00,1,14,60,4,26,13,15,45,17,16,33,7,17,11,4,21,0,0,560648,560566,3981407
11,,Cal Poly,,200:00,1,26,61,5,18,27,29,84,16,20,36,19,21,13,3,22,0,0,560640,560648,3982140
11,,Long Beach St.,,200:00,1,27,59,3,13,19,26,76,15,20,35,10,24,11,3,26,0,0,560648,560640,3982140
9,,CSU Bakersfield,,200:00,1,21,56,5,18,20,24,67,9,27,36,9,15,12,2,20,0,0,560642,560648,3983754
10,,Long Beach St.,,200:00,1,23,55,10,27,13,24,69,12,27,39,12,18,10,1,18,0,1,560648,560642,3983754
12,,Cal St. Fullerton,,200:00,1,24,62,4,16,7,9,59,12,26,38,9,24,10,3,15,1,0,560645,560648,3984312
9,,Long Beach St.,,200:00,1,26,65,11,22,11,13,74,13,26,39,9,19,15,4,10,0,0,560648,560645,3984312
10,,CSUN,,200:00,1,17,53,6,16,3,9,43,6,18,24,10,15,9,6,13,0,0,560650,560640,3976073
11,,Cal Poly,,200:00,1,26,62,7,21,9,9,68,18,33,51,17,18,9,6,12,0,0,560640,560650,3976073
10,,CSUN,,200:00,1,17,57,6,18,18,22,58,13,28,41,14,30,10,7,23,1,0,560650,560648,3976360
11,,Long Beach St.,,200:00,1,24,65,8,26,20,27,76,15,29,44,11,22,18,3,22,1,0,560648,560650,3976360
12,,Cal St. Fullerton,,200:00,1,22,57,9,22,15,20,68,10,24,34,13,21,10,3,20,0,0,560645,560650,3978481
10,,CSUN,,200:00,1,24,58,1,10,13,18,62,12,27,39,10,26,9,2,19,1,0,560650,560645,3978481
11,,CSU Bakersfield,,200:00,1,24,63,15,35,7,10,70,7,25,32,16,12,12,0,12,0,0,560642,560650,3979982
10,,CSUN,,200:00,1,21,50,5,16,7,15,54,9,32,41,9,23,8,2,12,0,0,560650,560642,3979982
10,,CSUN,,200:00,1,17,57,7,22,11,17,52,8,33,41,13,13,9,1,17,0,0,560650,560566,3980971
12,,UC San Diego,,200:00,1,18,68,6,28,11,15,53,19,35,54,15,15,8,4,14,0,0,560566,560650,3980971
10,,Cal Poly,,200:00,1,21,51,6,14,27,38,75,15,22,37,12,24,18,4,20,0,0,560640,560650,3982018
10,,CSUN,,200:00,1,21,48,7,12,19,28,68,10,20,30,10,28,13,5,28,2,0,560650,560640,3982018
10,,CSUN,,200:00,1,19,66,4,16,8,13,50,13,32,45,12,8,5,6,14,0,0,560650,560642,3982942
9,,CSU Bakersfield,,200:00,1,20,57,13,33,8,10,61,7,38,45,17,14,5,6,19,0,0,560642,560650,3982942
11,,Long Beach St.,,200:00,1,32,79,11,28,11,18,86,18,26,44,17,19,22,1,22,1,0,560648,560650,3983397
10,,CSUN,,200:00,1,25,64,4,15,8,19,62,17,34,51,9,32,10,6,20,0,0,560650,560648,3983397
10,,CSUN,,200:00,1,21,58,2,20,13,17,57,7,21,28,11,13,9,4,12,1,0,560650,560645,3983928
12,,Cal St. Fullerton,,200:00,1,29,66,7,19,10,10,75,15,30,45,22,15,7,2,14,0,0,560645,560650,3983928
12,,UC San Diego,,225:00,1,22,80,3,32,17,26,64,20,28,48,12,13,17,4,16,1,0,560566,560650,3984529
10,,CSUN,,225:00,1,23,62,5,18,15,18,66,11,40,51,12,23,8,7,23,3,0,560650,560566,3984529
11,,Sacramento St.,,200:00,1,17,53,3,25,14,19,51,13,23,36,9,18,4,4,24,0,1,560652,560645,3971188
12,,Cal St. Fullerton,,200:00,1,19,54,4,19,19,24,61,13,24,37,15,13,6,2,21,0,0,560645,560652,3971188
10,,Sacramento St.,,200:00,1,23,56,5,20,7,13,58,9,30,39,15,13,10,4,17,0,0,560652,560650,3973912
10,,CSUN,,200:00,1,18,55,4,18,8,12,48,9,26,35,7,16,6,1,19,0,0,560650,560652,3973912
16,,Fresno St.,,200:00,1,25,65,8,26,10,13,68,18,21,39,13,12,6,0,15,0,0,560644,560652,3975448
11,,Sacramento St.,,200:00,1,14,51,8,25,11,13,47,12,21,33,8,21,2,1,12,0,0,560652,560644,3975448
12,,Sacramento St.,,200:00,1,16,38,5,16,18,25,55,2,11,13,11,24,16,3,18,1,0,560652,560640,3975965
11,,Cal Poly,,200:00,1,25,46,8,18,14,18,72,11,23,34,17,27,12,3,25,1,0,560640,560652,3975965
10,,UC San Diego,,200:00,1,27,65,3,16,7,8,64,14,24,38,6,6,4,2,9,0,0,560566,560653,3976975
10,,UC Santa Barbara,,200:00,1,18,54,7,17,7,9,50,12,24,36,8,12,2,1,14,0,0,560653,560566,3976975
10,,UC Santa Barbara,,225:00,1,25,58,4,12,11,14,65,15,23,38,11,17,3,2,13,0,0,560653,560640,3977433
10,,Cal Poly,,225:00,1,26,65,6,16,6,10,64,19,21,40,11,15,7,7,19,0,0,560640,560653,3977433
11,,CSU Bakersfield,,200:00,1,19,62,6,25,10,14,54,13,18,31,9,9,9,1,20,0,0,560642,560653,3977955
10,,UC Santa Barbara,,200:00,1,27,52,7,17,14,20,75,10,34,44,14,12,2,0,16,0,0,560653,560642,3977955
10,,Long Beach St.,,200:00,1,21,54,7,24,7,9,56,11,21,32,12,22,8,7,20,1,0,560648,560653,3978489
10,,UC Santa Barbara,,200:00,1,23,60,9,17,14,19,69,18,21,39,18,17,8,2,13,0,0,560653,560648,3978489
12,,UC Santa Barbara,,200:00,1,24,68,11,27,11,12,70,16,36,52,16,14,8,3,13,0,0,560653,560650,3978970
11,,CSUN,,200:00,1,15,60,5,20,6,12,41,10,28,38,5,16,6,4,13,0,0,560650,560653,3978970
12,,Cal St. Fullerton,,200:00,1,30,56,2,12,18,19,80,7,20,27,12,5,5,2,15,0,0,560645,560653,3979506
9,,UC Santa Barbara,,200:00,1,21,52,8,19,17,19,67,13,19,32,9,15,5,0,19,0,0,560653,560645,3979506
9,,UC Santa Barbara,,200:00,1,20,58,3,23,14,18,57,11,30,41,13,10,2,1,10,0,0,560653,560642,3981484
11,,CSU Bakersfield,,200:00,1,22,57,4,18,7,8,55,6,29,35,8,7,7,2,18,0,0,560642,560653,3981484
10,,CSUN,,200:00,1,22,62,3,17,13,15,60,8,27,35,13,13,15,2,17,0,0,560650,560653,3982326
10,,UC Santa Barbara,,200:00,1,22,57,8,27,12,17,64,11,31,42,14,18,8,1,14,0,0,560653,560650,3982326
8,,UC Santa Barbara,,200:00,1,20,49,7,18,13,17,60,7,28,35,12,15,8,2,12,0,0,560653,560566,3982971
11,,UC San Diego,,200:00,1,19,57,6,17,8,8,52,10,25,35,9,16,8,3,14,1,0,560566,560653,3982971
10,,Cal Poly,,200:00,1,26,53,6,15,15,23,73,5,25,30,16,7,10,6,20,0,0,560640,560653,3984288
9,,UC Santa Barbara,,200:00,1,21,55,9,28,13,20,64,12,25,37,9,15,4,3,18,0,0,560653,560640,3984288
9,,UC Santa Barbara,,200:00,1,21,55,9,30,14,20,65,10,23,33,14,17,3,3,18,1,0,560653,560645,3984555
12,,Cal St. Fullerton,,200:00,1,28,53,4,8,18,22,78,5,25,30,19,11,5,4,13,0,0,560645,560653,3984555
9,,UC Santa Barbara,,200:00,1,28,58,4,18,9,11,69,8,23,31,14,17,2,1,14,0,0,560653,560648,3984673
9,,Long Beach St.,,200:00,1,33,59,3,14,6,10,75,6,23,29,14,9,5,1,9,0,0,560648,560653,3984673
10,,UC Santa Barbara,,200:00,1,28,71,10,35,9,12,75,13,27,40,20,19,7,3,22,0,0,560653,560648,5250656
11,,Long Beach St.,,200:00,1,31,67,12,27,16,18,90,11,31,42,18,17,9,1,16,0,0,560648,560653,5250656
12,,California,,200:00,1,34,67,11,29,10,15,89,11,30,41,20,12,11,7,22,0,0,560656,560642,3970326
13,,CSU Bakersfield,,200:00,1,20,66,6,19,10,16,56,18,26,44,7,18,5,4,19,0,0,560642,560656,3970326
11,,California,,200:00,1,24,62,10,26,16,19,74,11,16,27,11,17,15,4,20,1,1,560656,560640,3971253
12,,Cal Poly,,200:00,1,22,48,4,13,12,16,60,12,28,40,10,33,9,4,19,0,1,560640,560656,3971253
12,,Auburn,,200:00,1,21,67,3,15,8,13,53,16,25,41,10,10,7,1,19,0,0,560603,560656,3971803
9,,California,,200:00,1,23,61,6,18,15,19,67,12,34,46,8,12,6,4,14,0,0,560656,560603,3971803
8,,Arizona,,200:00,1,22,44,2,5,20,24,66,9,20,29,13,15,12,1,17,0,0,560595,560656,3996654
11,,California,,200:00,1,15,43,10,27,15,18,55,10,15,25,11,23,6,1,23,0,0,560656,560595,3996654
9,,Arizona St.,,200:00,1,28,51,8,10,12,16,76,4,19,23,12,12,10,4,12,0,0,560594,560656,3996608
11,,California,,200:00,1,26,57,12,22,7,8,71,13,22,35,18,21,5,4,15,1,0,560656,560594,3996608
11,,California,,200:00,1,28,61,7,26,4,5,67,11,30,41,20,14,8,2,6,0,0,560656,560594,3996568
9,,Arizona St.,,200:00,1,24,63,4,8,3,5,55,11,22,33,11,13,5,2,10,0,0,560594,560656,3996568
12,,California,,200:00,1,24,48,11,28,9,13,68,9,16,25,18,22,5,4,16,1,0,560656,560595,3996569
9,,Arizona,,200:00,1,36,64,5,10,10,11,87,13,15,28,21,11,12,1,22,0,1,560595,560656,3996569
12,,Sacramento St.,,200:00,1,20,51,5,13,12,20,57,15,22,37,11,20,8,0,13,0,0,560652,560657,3972542
11,,UC Davis,,200:00,1,30,59,13,32,6,9,79,9,19,28,22,15,7,2,18,0,0,560657,560652,3972542
15,,Boise St.,,200:00,1,24,58,11,21,11,18,70,11,31,42,20,17,10,7,14,0,0,560617,560657,3973430
12,,UC Davis,,200:00,1,20,55,9,28,4,7,53,4,22,26,13,20,6,1,17,0,0,560657,560617,3973430
11,,UC Santa Barbara,,200:00,1,23,57,4,16,10,13,60,12,35,47,10,21,1,1,13,0,0,560653,560657,3976080
11,,UC Davis,,200:00,1,21,60,5,20,2,3,49,4,24,28,13,13,5,2,14,0,0,560657,560653,3976080
9,,Cal Poly,,199:46,1,23,59,6,20,5,8,57,13,21,34,15,20,13,0,15,0,0,560640,560657,3976226
12,,UC Davis,,200:00,1,18,41,9,19,9,13,54,5,24,29,16,24,10,3,13,0,0,560657,560640,3976226
11,,CSUN,,200:00,1,17,70,2,15,9,15,45,20,28,48,10,12,11,1,20,0,0,560650,560657,3977923
12,,UC Davis,,200:00,1,19,50,7,25,10,16,55,6,36,42,15,18,7,9,16,0,0,560657,560650,3977923
10,,CSU Bakersfield,,200:00,1,18,56,4,20,6,13,46,7,27,34,7,12,7,0,11,0,0,560642,560657,3978327
13,,UC Davis,,200:00,1,24,57,7,25,7,8,62,6,35,41,11,12,8,1,19,0,0,560657,560642,3978327
11,,UC Davis,,200:00,1,24,53,4,18,8,12,60,4,31,35,15,10,8,2,14,0,0,560657,560645,3978951
13,,Cal St. Fullerton,,200:00,1,22,59,7,18,4,6,55,8,27,35,16,12,7,2,14,0,0,560645,560657,3978951
13,,UC San Diego,,200:00,1,16,51,8,22,9,11,49,10,24,34,6,15,4,0,9,0,0,560566,560657,3980102
13,,UC Davis,,200:00,1,23,54,9,26,7,8,62,8,26,34,11,11,9,2,14,0,0,560657,560566,3980102
13,,UC Davis,,200:00,1,31,60,11,26,9,11,82,9,32,41,17,11,5,10,21,1,0,560657,560653,3980987
12,,UC Santa Barbara,,200:00,1,18,63,10,22,16,21,62,16,22,38,11,11,3,0,13,0,0,560653,560657,3980987
12,,UC Davis,,200:00,1,18,52,4,23,7,10,47,11,18,29,8,21,9,2,20,0,0,560657,560640,3981401
9,,Cal Poly,,200:00,1,16,39,6,12,19,22,57,6,23,29,14,23,12,3,16,0,0,560640,560657,3981401
11,,Cal St. Fullerton,,200:00,1,19,52,2,13,8,11,48,7,23,30,7,20,14,4,19,2,0,560645,560657,3982007
12,,UC Davis,,200:00,1,22,51,8,23,9,16,61,9,24,33,12,19,13,0,14,0,0,560657,560645,3982007
11,,Long Beach St.,,200:00,1,28,60,6,17,16,20,78,9,33,42,11,16,12,3,10,0,0,560648,560657,3982975
12,,UC Davis,,200:00,1,19,69,8,33,6,7,52,17,23,40,11,19,10,5,18,1,0,560657,560648,3982975
11,,UC Davis,,200:00,1,20,55,6,28,12,18,58,8,32,40,13,16,7,5,18,1,0,560657,560650,3983728
10,,CSUN,,200:00,1,18,63,4,15,14,18,54,14,31,45,6,14,7,2,21,3,0,560650,560657,3983728
13,,UC Davis,,200:00,1,26,47,12,27,14,17,78,7,31,38,19,17,3,1,16,0,0,560657,560642,3983986
11,,CSU Bakersfield,,200:00,1,20,55,7,17,15,17,62,5,15,20,8,8,5,1,17,0,0,560642,560657,3983986
11,,UC Davis,,200:00,1,21,58,8,28,14,20,64,12,33,45,10,17,5,7,22,2,0,560657,560566,3984669
13,,UC San Diego,,200:00,1,17,65,5,23,17,22,56,16,27,43,5,13,6,2,21,0,0,560566,560657,3984669
11,,UC Davis,,200:00,1,26,56,13,24,5,7,70,7,35,42,18,21,8,4,19,0,0,560657,560648,3984714
11,,Long Beach St.,,200:00,1,21,61,5,17,11,18,58,10,23,33,6,13,13,1,10,0,0,560648,560657,3984714
13,,UC Davis,,200:00,1,30,55,17,32,4,6,81,6,28,34,27,14,11,6,12,0,0,560657,560645,5250655
13,,Cal St. Fullerton,,200:00,1,21,68,8,22,6,8,56,20,20,40,15,16,7,2,10,0,0,560645,560657,5250655
10,,Cal Poly,,200:00,1,17,62,5,21,9,11,48,14,29,43,13,20,12,4,22,1,0,560640,560657,5250654
12,,UC Davis,,200:00,1,18,51,6,16,14,22,56,9,32,41,13,20,6,5,16,0,0,560657,560640,5250654
13,,UC Irvine,,200:00,1,26,49,7,16,12,16,71,11,26,37,13,16,5,2,10,0,0,560660,560642,3976370
12,,CSU Bakersfield,,200:00,1,17,47,8,22,6,10,48,4,15,19,9,15,4,2,16,0,0,560642,560660,3976370
14,,Cal St. Fullerton,,200:00,1,18,56,6,21,2,4,44,13,22,35,11,19,5,4,14,0,0,560645,560660,3976970
13,,UC Irvine,,200:00,1,26,59,7,12,9,12,68,14,27,41,15,14,8,2,14,0,0,560660,560645,3976970
11,,UC Davis,,200:00,1,22,45,8,21,8,12,60,8,24,32,13,24,9,3,12,0,0,560657,560660,3977355
10,,UC Irvine,,200:00,1,22,48,7,12,6,10,57,3,17,20,10,17,14,2,14,0,0,560660,560657,3977355
10,,UC San Diego,,200:00,1,18,43,6,14,7,11,49,8,29,37,7,31,8,2,20,1,0,560566,560660,3978989
12,,UC Irvine,,200:00,1,20,57,2,13,15,21,57,12,16,28,7,17,21,2,19,1,0,560660,560566,3978989
13,,UC Irvine,,200:00,1,30,54,9,15,10,14,79,12,19,31,18,12,7,3,19,0,0,560660,560657,3979301
13,,UC Davis,,200:00,1,22,50,7,19,10,16,61,13,13,26,12,15,6,1,15,1,0,560657,560660,3979301
13,,UC Irvine,,200:00,1,31,65,4,16,8,13,74,12,19,31,11,13,17,4,22,1,0,560660,560648,3979882
9,,Long Beach St.,,200:00,1,23,51,5,16,8,12,59,10,23,33,8,26,6,3,15,0,0,560648,560660,3979882
10,,CSUN,,200:00,1,26,53,2,10,9,14,63,9,23,32,19,19,10,4,19,0,0,560650,560660,3980278
11,,UC Irvine,,200:00,1,28,69,3,23,8,15,67,21,22,43,17,18,11,3,15,0,0,560660,560650,3980278
13,,UC Irvine,,200:00,1,24,62,4,12,8,9,60,19,24,43,15,12,11,0,14,0,0,560660,560653,3981967
11,,UC Santa Barbara,,200:00,1,12,44,5,18,9,10,38,7,18,25,7,19,3,3,16,0,0,560653,560660,3981967
9,,CSU Bakersfield,,200:00,1,23,50,12,24,10,12,68,7,23,30,13,16,5,0,19,0,0,560642,560660,3983321
10,,UC Irvine,,200:00,1,23,74,5,27,21,25,72,31,21,52,13,12,11,1,14,0,0,560660,560642,3983321
11,,UC Santa Barbara,,200:00,1,17,43,3,10,9,16,46,7,33,40,11,23,3,3,20,0,0,560653,560660,3983752
9,,UC Irvine,,200:00,1,21,63,2,14,10,17,54,14,22,36,8,9,7,2,18,0,0,560660,560653,3983752
12,,UC Irvine,,225:00,1,23,60,6,25,13,18,65,16,15,31,17,17,15,2,20,0,0,560660,560566,3983942
11,,UC San Diego,,225:00,1,23,51,8,22,15,23,69,15,24,39,12,23,9,1,20,1,0,560566,560660,3983942
13,,UC Irvine,,200:00,1,22,61,5,24,15,19,64,15,36,51,12,15,8,4,16,1,0,560660,560650,3984278
9,,CSUN,,200:00,1,20,57,4,10,10,16,54,6,26,32,10,13,7,3,17,0,0,560650,560660,3984278
11,,Long Beach St.,,225:00,1,26,60,8,15,16,26,76,11,25,36,21,19,6,6,29,3,0,560648,560660,3984503
13,,UC Irvine,,225:00,1,28,66,8,15,22,37,86,17,27,44,17,14,10,2,26,0,0,560660,560648,3984503
11,,Cal Poly,,200:00,1,12,48,1,16,6,13,31,7,21,28,7,17,7,1,20,0,0,560640,560660,3984680
13,,UC Irvine,,200:00,1,26,56,1,10,12,16,65,11,31,42,11,14,9,4,13,0,0,560660,560640,3984680
13,,UC Irvine,,200:00,1,26,57,4,11,13,19,69,10,25,35,14,12,9,1,9,0,0,560660,560645,3984707
12,,Cal St. Fullerton,,200:00,1,23,59,4,14,3,4,53,10,24,34,17,18,3,2,15,0,0,560645,560660,3984707
12,,UC Irvine,,200:00,1,28,62,3,11,10,18,69,13,27,40,13,11,8,4,13,1,0,560660,560648,5250652
10,,Long Beach St.,,200:00,1,20,55,6,20,11,13,57,7,23,30,6,15,1,1,16,1,0,560648,560660,5250652
13,,UC Irvine,,200:00,1,17,49,4,10,15,20,53,14,28,42,6,16,8,1,12,0,0,560660,560657,5250650
13,,UC Davis,,200:00,1,14,53,5,27,6,6,39,11,21,32,5,17,8,4,15,0,0,560657,560660,5250650
10,,Arkansas,,200:00,1,21,64,9,24,15,19,66,8,18,26,7,12,11,6,14,0,0,560599,560661,3974129
11,,UCLA,,200:00,1,31,69,8,26,11,13,81,19,37,56,20,22,7,7,18,0,0,560661,560599,3974129
11,,UCLA,,200:00,1,43,74,7,23,18,30,111,18,36,54,29,13,19,4,16,0,0,560661,560650,3974548
